"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled"
"CP13811",331.094024658203,331.093933105469,331.094390869141,318.357025146484,317.075758671,320.61145807902,39296.6029493441,NA,55571.1875,NA,2,1
"CP13812",333.859095656867,333.859024047852,333.859298706055,2.58196425437927,2.29985035815976,6.79703770985986,150895.925333657,NA,41654.421875,NA,2,1
"CP13813",333.95427716331,333.954162597656,333.954498291016,73.4887313842773,70.4899826049805,76.7063674926758,96084.056883797,NA,35616.33203125,NA,2,1
"CP13814",334.1046519255,334.104446411133,334.104858398438,188.221984863281,182.891426086426,188.242301940918,54624.6124058134,NA,20393.162109375,NA,2,1
"CP13815",334.936793504116,334.935089111328,334.939758300781,25.7323265075684,22.3354568481445,30.279351792,3433239.23893632,NA,1510538.5,NA,2,1
"CP13816",335.862011972767,335.861785888672,335.862060546875,0.822923064231873,0.336072236299515,13.0115938186646,1262360.88509376,NA,412526.28125,NA,2,1
"CP13817",335.885302089541,335.884094238281,335.885894775391,24.5985927581787,23.3654556274414,26.1876220703125,17801.1913799038,NA,18590.76953125,NA,2,1
"CP13818",340.857277824977,340.854873657227,340.857666015625,390.20068359375,388.210708618164,394.342056274414,106519.812418604,NA,24246.2109375,NA,2,1
"CP13819",341.177429199219,341.177276611328,341.177459716797,490.472442626953,488.156829833984,491.731170654297,2353.2079441607,NA,3291.80688476562,NA,2,1
"CP13820",342.117500659638,342.117324829102,342.117645263672,239.5517578125,237.567527770996,242.916320800781,1029367.7386294,NA,427678.875,NA,2,1
"CP13821",343.945281982422,343.944793701172,343.945281982422,27.4366111755371,24.6144618988037,28.0394039154053,15620.2052999854,NA,22803.60546875,NA,2,1
"CP13822",344.901336669922,344.901016235352,344.901519775391,26.2972469329834,24.2627336484443,27.9479062720303,44944.2904621852,NA,60979.8984375,NA,2,1
"CP13823",344.941697360088,344.941268920898,344.941940307617,25.7323265075684,24.613936754596,28.032788054562,105553.964933215,NA,55623.4453125,NA,2,1
"CP13824",345.095855712891,345.095764160156,345.096038818359,48.6288909912109,46.9476623535156,49.8000450134277,8704.73301623482,NA,12206.9638671875,NA,2,1
"CP13825",347.016632080078,347.016448974609,347.016967773438,265.531494140625,263.833343505859,267.651275634766,28172.4078343391,NA,36894.8515625,NA,2,1
"CP13826",347.075216256352,347.074890136719,347.075225830078,35.4952278137207,33.9239807128906,37.4070014953613,53510.727201207,NA,29214.166015625,NA,2,1
"CP13827",349.867146773104,349.86701965332,349.867233276367,0.822923064231873,0.336072236299515,16.0894351084065,1205271.04064385,NA,264639.59375,NA,2,1
"CP13828",349.891509806015,349.891372680664,349.891983032227,448.964141845703,443.402984619141,449.073776245117,31592.7714501851,NA,19978.83203125,NA,2,1
"CP13829",349.891575646241,349.891326904297,349.891845703125,458.486114501953,454.112243652344,459.486419677734,36073.9820671603,NA,22105.068359375,NA,2,1
"CP13830",350.099497069267,350.098602294922,350.099914550781,176.984802246094,176.984298706055,180.561538696289,69671.5132230371,NA,20153.380859375,NA,2,1
"CP13831",350.099587219739,350.099212646484,350.100311279297,183.488739013672,182.920776367188,188.274078369141,52209.349444665,NA,23699.40625,NA,2,1
"CP13832",350.969207763672,350.969207763672,350.969848632812,330.72802734375,327.69204809502,331.23671494398,3624.61812514206,NA,5112.77685546875,NA,2,1
"CP13833",352.114839135931,352.114410400391,352.115264892578,191.770721435547,191.223022460938,200.133331298828,31257.6691979596,NA,32541.904296875,NA,2,1
"CP13834",352.114749081503,352.114562988281,352.115020751953,188.8125,185.262405395508,191.223022460938,82636.8622450382,NA,25674.8359375,NA,2,1
"CP13835",353.938240770539,353.937896728516,353.938415527344,24.5985927581787,23.460334777832,26.9458618164062,211215.166901529,NA,220100.484375,NA,2,1
"CP13836",356.078940675196,356.078735351562,356.0791015625,234.805435180664,233.109039306641,238.468780517578,485802.733162269,NA,244770.5625,NA,2,1
"CP13837",358.978271484375,358.978210449219,358.978485107422,274.9521484375,273.379089355469,276.342834472656,10510.0812690854,NA,14184.865234375,NA,2,1
"CP13838",359.106719973511,359.106231689453,359.107513427734,208.896224975586,207.860382080078,211.422836303711,83977.9602418363,NA,47098.1015625,NA,2,1
"CP13839",361.890834682062,361.890014648438,361.891571044922,26.2972469329834,24.4997367858887,27.3143424987793,53113.8303584866,NA,23892.3125,NA,2,1
"CP13840",365.070922851562,365.070892333984,365.0712890625,522.944763183594,522.93957761502,527.016751071,7458.13996664212,NA,12804.69921875,NA,2,1
"CP13841",365.888156007744,365.887847900391,365.888763427734,28.0150718688965,25.2442245483398,33.3495674133301,473104.28916112,NA,181498.4375,NA,2,1
"CP13842",366.822491689324,366.822174072266,366.822570800781,2.58196425437927,0.336072236299515,12.1902151107788,666759.18872542,NA,184013.4375,NA,2,1
"CP13843",367.078302548757,367.07795715332,367.078399658203,191.770721435547,189.754943847656,195.395111083984,53556.0745771395,NA,28995.568359375,NA,2,1
"CP13844",367.07829865151,367.078033447266,367.078369140625,181.127716064453,176.96418762207,183.511428833008,97979.1973449967,NA,28258.4453125,NA,2,1
"CP13845",367.078358649179,367.077880859375,367.078704833984,172.261184692383,168.033416748047,176.96418762207,200324.083769337,NA,26841.54296875,NA,2,1
"CP13846",367.886550569261,367.886322021484,367.886749267578,25.7323265075684,23.9387893676758,27.3143424987793,115254.852484725,NA,74009.09375,NA,2,1
"CP13847",369.046198142817,369.045349121094,369.046447753906,192.359176635742,189.435905456543,195.069900512695,68072.278288099,NA,20182.015625,NA,2,1
"CP13848",369.037202814163,369.036987304688,369.037689208984,281.434631347656,279.146789550781,282.672515869141,33913.3919688642,NA,20169.47265625,NA,2,1
"CP13849",372.896413956853,372.895935058594,372.898727416992,25.7323265075684,24.6752300262451,28.575768111,924818.725678445,NA,349496.625,NA,2,1
"CP13850",372.904820101997,372.904724121094,372.904876708984,13.2940759658813,12.1660003662109,18.3929100036621,26621.4528012093,NA,13539.71484375,NA,2,1
"CP13851",373.897394750609,373.896514892578,373.897766113281,26.2972469329834,24.6144618988037,28.0394039154053,104111.72723912,NA,58118.80859375,NA,2,1
"CP13852",374.968740219107,374.968444824219,374.969314575195,312.457122802734,311.274017333984,314.717895507812,130514.091259652,NA,47101.95703125,NA,2,1
"CP13853",376.966136207051,376.965972900391,376.966369628906,313.045166015625,311.347839355469,314.713836669922,25106.3535271063,NA,23116.19921875,NA,2,1
"CP13854",377.085915917593,377.08576965332,377.08610534668,35.4952278137207,32.549898147583,37.8370037078857,73418.3188540462,NA,51207.66015625,NA,2,1
"CP13855",377.687179412432,377.68701171875,377.687438964844,36.0730590820312,34.7414512634277,39.9374542236328,104402.109625702,NA,38411.76953125,NA,2,1
"CP13856",379.078369825145,379.077758789062,379.078582763672,171.668869018555,169.276168823242,174.591979980469,96809.7384633794,NA,19820.9921875,NA,2,1
"CP13857",378.94388013988,378.943328857422,378.944122314453,25.7323265075684,24.025730511,27.431910288,347195.135218242,NA,398310.875,NA,2,1
"CP13858",379.078025271541,379.077301025391,379.078460693359,185.265808105469,181.08332824707,186.450637817383,88109.3392443127,NA,32895.65234375,NA,2,1
"CP13859",379.921926061885,379.921508789062,379.922210693359,27.4366111755371,26.9458618164062,30.2478885650635,77184.148900717,NA,61785.953125,NA,2,1
"CP13860",380.109725062585,380.109436035156,380.110061645508,183.488739013672,180.535690307617,185.295471191406,115824.521306762,NA,29316.376953125,NA,2,1
"CP13861",381.847503662109,381.847351074219,381.847625732422,390.757659912109,388.689102172852,393.704895019531,10249.3255432908,NA,14303.8759765625,NA,2,1
"CP13862",381.847642739668,381.847198486328,381.847854614258,399.607757568359,398.440628051758,402.914184570312,59060.8621372908,NA,13461.8232421875,NA,2,1
"CP13863",382.929523223734,382.928680419922,382.932189941406,25.1611328125,23.4641399383545,26.8907833099365,108649.009713173,NA,68661.34375,NA,2,1
"CP13864",383.078674316406,383.078643798828,383.079071044922,283.198608398438,280.884765625,283.818908691406,7257.33281324804,NA,9893.6318359375,NA,2,1
"CP13865",383.676661827726,383.676452636719,383.676910400391,36.0730590820312,34.7414512634277,39.3726387023926,142748.717290863,NA,70378.1015625,NA,2,1
"CP13866",384.932861328125,384.932846069336,384.933029174805,507.495208740234,506.528182983398,511.549255371094,2512526.86972536,NA,3502775.25,NA,2,1
"CP13867",384.93214108363,384.931900024414,384.932403564453,595.211547851562,593.561584472656,597.551147460938,5759710.64228058,NA,1946819.75,NA,2,1
"CP13868",387.153223037387,387.153060913086,387.153381347656,583.064575195312,582.791229248047,588.328033447266,22912.3285201192,NA,13540.0439453125,NA,2,1
"CP13869",388.855955044372,388.855651855469,388.856140136719,494.020416259766,490.579010009766,494.163970947266,55380.6530097961,NA,17428.2421875,NA,2,1
"CP13870",389.886860518935,389.886657714844,389.886993408203,25.7323265075684,24.0401134490967,27.4587669372559,332179.358012608,NA,210839.28125,NA,2,1
"CP13871",391.858457684216,391.857971191406,391.858673095703,30.8768119812012,30.3495464324951,34.3919067382812,49333.6727822484,NA,51672.546875,NA,2,1
"CP13872",393.883918296142,393.883636474609,393.884887695312,25.7323265075684,24.0401134490967,27.4587669372559,69987.4046796955,NA,76845.2421875,NA,2,1
"CP13873",394.890625,394.890518188477,394.890640258789,8.2232551574707,2.81433534622192,14.6975474357605,1105866.91456667,NA,1493164.875,NA,2,1
"CP13874",395.155944824219,395.155914306641,395.155975341797,178.164810180664,176.945434570312,180.493896484375,78172.6242835045,NA,76085.7578125,NA,2,1
"CP13875",395.907112770931,395.906646728516,395.907836914062,24.5985927581787,23.9947643280029,27.389627456665,29992.6012611464,NA,32131.521484375,NA,2,1
"CP13876",397.088881487471,397.088165283203,397.089080810547,190.582336425781,185.575180053711,190.635757446289,98141.8072884902,NA,28488.2265625,NA,2,1
"CP13877",397.088951008434,397.08869934082,397.089324951172,172.261184692383,169.550621032715,175.758163452148,132120.121791719,NA,29281.125,NA,2,1
"CP13878",398.759961147695,398.759643554688,398.760101318359,0.822923064231873,0.336072236299515,10.9949941635132,320920.137557851,NA,67240.0859375,NA,2,1
"CP13879",399.857310726721,399.857147216797,399.857604980469,26.2972469329834,24.5570993423462,27.9656000137329,32352.2760916069,NA,38965.734375,NA,2,1
"CP13880",401.941869709161,401.941680908203,401.941986083984,73.4887313842773,72.0769604228045,76.6067506184727,45975.1182298579,NA,26249.091796875,NA,2,1
"CP13881",403.849193943512,403.848876953125,403.849334716797,2.58196425437927,0.336072236299515,9.29988765716553,196579.529564292,NA,64364.0078125,NA,2,1
"CP13882",405.063323974609,405.063140869141,405.063751220703,522.356750488281,521.7470928,527.016751071,4237.76100441961,NA,7237.63232421875,NA,2,1
"CP13883",406.793544789838,406.793365478516,406.793640136719,0.822923064231873,0.336072236299515,5.36050415039062,371816.805765312,NA,132528.890625,NA,2,1
"CP13884",409.168518066406,409.168212890625,409.168640136719,233.033218383789,231.98028072,234.94630654398,11024.6071962417,NA,14867.8505859375,NA,2,1
"CP13885",409.656314526488,409.655853271484,409.656555175781,35.4952278137207,32.00918838402,36.7593994140625,60831.8136228954,NA,24674.771484375,NA,2,1
"CP13886",409.790329627214,409.789642333984,409.791015625,0.822923064231873,0.336072236299515,8.18634414672852,166543.460198072,NA,57843.2109375,NA,2,1
"CP13887",410.296905517578,410.296859741211,410.297134399414,440.669036865234,439.870651245117,443.822397066947,27085.7675493061,NA,41124.76171875,NA,2,1
"CP13888",411.653042912933,411.652801513672,411.653305053711,33.7684326171875,32.0002883524714,37.2324218485144,220000.832271078,NA,65631.1015625,NA,2,1
"CP13889",411.858893749013,411.858734130859,411.859252929688,25.1611328125,24.0558738708496,27.4842891693115,22882.8353705216,NA,11471.4599609375,NA,2,1
"CP13890",411.854839616786,411.854705810547,411.854949951172,16.1083450317383,13.862175999,18.91608744,11252.9427615332,NA,9592.244140625,NA,2,1
"CP13891",413.12000176138,413.119415283203,413.120239257812,185.265808105469,184.763664245605,189.515731811523,109101.503384873,NA,45568.3125,NA,2,1
"CP13892",413.11994108982,413.119262695312,413.120147705078,175.801681518555,171.331420898438,175.811096191406,117436.518922448,NA,27150.546875,NA,2,1
"CP13893",414.822098678573,414.821533203125,414.822265625,31.4578552246094,29.7779407501221,33.8129692077637,292032.993727453,NA,186982.015625,NA,2,1
"CP13894",415.005645751953,415.005493164062,415.005645751953,42.4139022827148,39.9374542236328,42.7611770629883,4473.66525070276,NA,6337.25830078125,NA,2,1
"CP13895",415.821751698644,415.82145690918,415.821975708008,30.8768119812012,29.7773180007935,33.2472019195557,96115.3386154126,NA,40966.265625,NA,2,1
"CP13896",417.644114180697,417.643737792969,417.644409179688,35.4952278137207,32.6392263026057,36.6915036345312,81045.2140602483,NA,27880.58984375,NA,2,1
"CP13897",421.089019767761,421.088470458984,421.089447021484,171.078109741211,165.72927355899,172.22646053499,74307.9664191809,NA,18843.109375,NA,2,1
"CP13898",421.088867926666,421.087829589844,421.089416503906,181.717987060547,178.143844604492,182.879974365234,121529.373775572,NA,26419.5703125,NA,2,1
"CP13899",421.088430876516,421.087646484375,421.089477539062,189.403945922852,184.670318603516,189.437606811523,93331.7530741934,NA,27450.73828125,NA,2,1
"CP13900",422.104400634766,422.104370117188,422.104949951172,321.303771972656,321.195854695143,325.333323786338,6837.42155110522,NA,9915.3681640625,NA,2,1
"CP13901",422.120011016628,422.119201660156,422.120788574219,192.359176635742,185.393508911133,194.882034301758,148427.140809536,NA,36417.29296875,NA,2,1
"CP13902",422.932952880859,422.932708740234,422.932952880859,29.1572799682617,27.5113945007324,30.9462776184082,16678.5613626912,NA,12247.365234375,NA,2,1
"CP13903",427.852650303505,427.852508544922,427.852874755859,32.035400390625,30.9296627044678,34.3919067382812,29897.3657844521,NA,22506.50390625,NA,2,1
"CP13904",429.068003969247,429.067596435547,429.068267822266,181.127716064453,176.985748291016,184.168685913086,210955.4195406,NA,31163.66796875,NA,2,1
"CP13905",429.918733776851,429.917633056641,429.921966552734,25.7323265075684,24.6330051422119,28.061559677124,69135.9256383218,NA,33536.91015625,NA,2,1
"CP13906",431.856578354539,431.856384277344,431.856597900391,17.2335624694824,15.5038061141968,20.6096038818359,68598.9038020128,NA,38259.36328125,NA,2,1
"CP13907",434.810138133979,434.809860229492,434.810333251953,4.83800840377808,0.336072236299515,12.7371621131897,1107288.38767252,NA,178703.671875,NA,2,1
"CP13908",435.868221534628,435.868041992188,435.868499755859,25.7323265075684,24.6144618988037,28.0394039154053,443382.843733844,NA,254327.703125,NA,2,1
"CP13909",437.890053255949,437.889831542969,437.890563964844,451.94580078125,448.293640136719,453.05517578125,139305.484960829,NA,38352.26171875,NA,2,1
"CP13910",437.889965725217,437.889678955078,437.890441894531,438.888031005859,436.975433349609,442.260620117188,165515.855934098,NA,32863.2890625,NA,2,1
"CP13911",441.681543292268,441.681274414062,441.681701660156,35.4952278137207,32.6905212402344,37.3588447570801,61940.2903999992,NA,25300.109375,NA,2,1
"CP13912",443.841991667213,443.841934204102,443.842102050781,0.822923064231873,0.336072236299515,5.38078943268861,70574.9987048257,NA,24972.802734375,NA,2,1
"CP13913",444.838874866747,444.838775634766,444.839050292969,1.42077326774597,0.336072236299515,8.43197274208069,2558438.81985544,NA,714490.25,NA,2,1
"CP13914",446.147766113281,446.147613525391,446.147766113281,64.4709548950195,60.324390411377,64.8460845947266,8806.69836698898,NA,13633.58203125,NA,2,1
"CP13915",447.104843767975,447.104095458984,447.105102539062,188.221984863281,186.49268659098,193.02177937602,98211.6287424657,NA,24292.689453125,NA,2,1
"CP13916",447.10482900391,447.104614257812,447.10498046875,184.670486450195,181.727276751,186.49268659098,48534.7611630973,NA,17766.751953125,NA,2,1
"CP13917",449.978454589844,449.978271484375,449.978485107422,163.378036499023,162.813217163086,166.405944824219,3271.29186075777,NA,4552.65771484375,NA,2,1
"CP13918",450.873779296875,450.867156982422,450.8740234375,25.7323265075684,24.6046651328919,28.0217101737026,55446.5171763802,NA,62289.84375,NA,2,1
"CP13919",450.832111082396,450.831939697266,450.832946777344,398.425018310547,393.702178955078,401.870559692383,84539.7339404776,NA,22801.7109375,NA,2,1
"CP13920",451.856826640378,451.854522705078,451.862182617188,24.5985927581787,23.4141216278076,26.8234996795654,84687.0270374626,NA,50008.39453125,NA,2,1
"CP13921",453.065073290303,453.064682006836,453.065216064453,214.811828613281,212.90803527832,217.354118347168,90539.6708962619,NA,40144.9453125,NA,2,1
"CP13922",453.067834211954,453.067108154297,453.068328857422,187.033935546875,186.584350585938,190.685256958008,165016.254031857,NA,39226.328125,NA,2,1
"CP13923",453.067861752362,453.067504882812,453.068176269531,181.127716064453,179.344757080078,183.556579589844,111383.271535967,NA,46307.1015625,NA,2,1
"CP13924",455.130648939431,455.130279541016,455.130920410156,192.948287963867,190.662750244141,196.603744506836,69475.3561214805,NA,29745.642578125,NA,2,1
"CP13925",455.13046930665,455.130279541016,455.130676269531,185.265808105469,184.113464355469,187.680023193359,58533.9874869585,NA,22635.419921875,NA,2,1
"CP13926",456.897867320989,456.897155761719,456.898071289062,25.7323265075684,24.025730511,27.389627456665,30770.0909708959,NA,31266.162109375,NA,2,1
"CP13927",456.879614006756,456.87939453125,456.880615234375,467.994720458984,467.834357247,470.82626508702,52576.9542490618,NA,38241.23828125,NA,2,1
"CP13928",460.161349035134,460.159912109375,460.162017822266,283.198608398438,282.027923583984,286.140808105469,444642.349732796,NA,227124.109375,NA,2,1
"CP13929",460.866554547035,460.866149902344,460.867279052734,25.7323265075684,24.6144618988037,28.0394039154053,274851.292467311,NA,166718.765625,NA,2,1
"CP13930",461.867517656318,461.867004394531,461.869506835938,25.7323265075684,24.025730511,27.431910288,165551.230284792,NA,100389.671875,NA,2,1
"CP13931",462.804926929055,462.804641723633,462.805099487305,4.27416467666626,0.336072236299515,12.7208218574524,876484.579067899,NA,173048.65625,NA,2,1
"CP13932",465.115084867615,465.113494873047,465.115234375,180.529663085938,176.408096313477,181.148208618164,128103.017641851,NA,34955.2265625,NA,2,1
"CP13933",465.11489858239,465.113677978516,465.115020751953,189.403945922852,186.584350585938,191.858291625977,57621.2166704871,NA,35018.921875,NA,2,1
"CP13934",465.112142386749,465.111694335938,465.114959716797,210.668685913086,207.924697875977,213.20703125,175243.289966933,NA,51072.57421875,NA,2,1
"CP13935",465.894997110016,465.893829345703,465.895324707031,25.7323265075684,24.025730511,27.389627456665,60412.7403439183,NA,67804.8125,NA,2,1
"CP13936",468.798295550228,468.797973632812,468.798675537109,429.967712402344,427.158264160156,432.345306396484,69625.9003167115,NA,17497.9921875,NA,2,1
"CP13937",470.838515792637,470.838256835938,470.838775634766,1.42077326774597,0.336072236299515,7.06505632400513,448035.646427898,NA,103477.5078125,NA,2,1
"CP13938",471.618239558314,471.617828369141,471.618560791016,36.0730590820312,34.7414512634277,39.9374542236328,364270.572516184,NA,166203.25,NA,2,1
"CP13939",474.152252197266,474.152221679688,474.152313232422,189.992492675781,187.680023193359,190.662750244141,23758.3261180967,NA,16028.1025390625,NA,2,1
"CP13940",475.828653910329,475.828552246094,475.829193115234,423.459289550781,418.797698974609,424.639389038086,79161.9300696589,NA,30474.40234375,NA,2,1
"CP13941",477.172552193269,477.172302246094,477.172729492188,179.348449707031,177.57837166302,181.13043263898,39233.5485722469,NA,29168.259765625,NA,2,1
"CP13942",479.872989833622,479.868530273438,479.876312255859,25.7323265075684,23.9387893676758,28.4628219604492,95066.85707696,NA,63240.81640625,NA,2,1
"CP13943",480.293334960938,480.293334960938,480.293670654297,440.669036865234,439.871795654297,443.425140380859,16786.7583500862,NA,23621.06640625,NA,2,1
"CP13944",480.793957168011,480.793792724609,480.794052124023,0.822923064231873,0.336072236299515,10.178973197937,232130.072356922,NA,138943.71875,NA,2,1
"CP13945",481.792221661515,481.792053222656,481.792388916016,0.822923064231873,0.336072236299515,8.18634414672852,241513.052442397,NA,109995.75,NA,2,1
"CP13946",488.903356031523,488.901702880859,488.905960083008,25.7323265075684,22.8767850672388,27.4453386126279,569086.879434505,NA,324475.5625,NA,2,1
"CP13947",492.799232958339,492.798782348633,492.799697875977,31.4578552246094,29.7695417404175,35.2534122467041,355385.751640423,NA,139237.96875,NA,2,1
"CP13948",493.130303103151,493.130126953125,493.130554199219,359.031616210938,357.249237060547,360.231994628906,13766.3274135172,NA,14168.0078125,NA,2,1
"CP13949",495.847393107784,495.84619140625,495.848617553711,25.7323265075684,24.5893831253052,28.0033044815063,43522.212381278,NA,36792.1640625,NA,2,1
"CP13950",497.860715911954,497.859954833984,497.860900878906,25.7323265075684,23.9947643280029,27.389627456665,127620.182744241,NA,89126.390625,NA,2,1
"CP13951",499.860514983925,499.860076904297,499.86083984375,25.7323265075684,23.9947643280029,27.389627456665,232573.336476558,NA,159725.625,NA,2,1
"CP13952",502.797611601677,502.797546386719,502.797760009766,4.83800840377808,0.819552540779114,11.5358076095581,231417.407280321,NA,90178.34375,NA,2,1
"CP13953",505.245243188909,505.244964599609,505.24560546875,270.832611083984,269.840057373047,272.787536621094,78647.6959959492,NA,48407.80078125,NA,2,1
"CP13954",506.797271728516,506.796600341797,506.803771972656,26.2972469329834,23.9947643280029,27.389627456665,30803.7520871222,NA,45368.1796875,NA,2,1
"CP13955",507.069549560547,507.069488525391,507.070953369141,305.960144042969,304.394470214844,307.31787109375,14588.6868034005,NA,19961.25390625,NA,2,1
"CP13956",507.87110247891,507.869873046875,507.873764038086,26.2972469329834,25.7494401931763,29.1870718002319,34390.5016722351,NA,33615.25390625,NA,2,1
"CP13957",508.841613669996,508.841369628906,508.841918945312,25.7323265075684,24.0653057098389,27.5113945007324,71907.1238835506,NA,64649.15625,NA,2,1
"CP13958",510.881771278372,510.881332397461,510.881927490234,28.5898704528809,27.497841835022,31.51220703125,339409.012505732,NA,151949.046875,NA,2,1
"CP13959",510.83104671538,510.830993652344,510.831237792969,1.42077326774597,0.336072236299515,9.86090755462646,188733.110787434,NA,50327.08203125,NA,2,1
"CP13960",515.838451974899,515.837982177734,515.839080810547,25.7323265075684,24.329367826606,27.746734982562,165342.443068805,NA,101593.109375,NA,2,1
"CP13961",520.905944824219,520.905700683594,520.906372070312,597.551147460938,595.26586216002,597.551147460938,2091264.95975049,NA,2745300.5,NA,2,1
"CP13962",520.90687444276,520.906799316406,520.907135009766,508.675598144531,504.771667480469,515.071319580078,6456424.46568298,NA,2799409,NA,2,1
"CP13963",523.91761886379,523.916015625,523.918548583984,29.1572799682617,26.7864580154419,30.2048711776733,103309.104685885,NA,46017.07421875,NA,2,1
"CP13964",526.856180957808,526.852600097656,526.856781005859,29.1572799682617,27.176983833313,31.2170600891113,61034.0113106654,NA,28630.9140625,NA,2,1
"CP13965",530.883077085214,530.882873535156,530.883575439453,25.7323265075684,24.614596555854,28.032788054562,42313.0121199553,NA,37619.25,NA,2,1
"CP13966",538.096740471467,538.096008300781,538.097229003906,29.1572799682617,27.5113945007324,30.9462776184082,68803.1863906696,NA,29077.69140625,NA,2,1
"CP13967",538.825939469929,538.825805664062,538.826110839844,1.42077326774597,0.336072236299515,9.87361240386963,173041.303290598,NA,38348.52734375,NA,2,1
"CP13968",540.821151642587,540.820892333984,540.8212890625,1.42077326774597,0.336072236299515,13.8342709541321,2108761.38462096,NA,333970.625,NA,2,1
"CP13969",546.813815925554,546.8134765625,546.814086914062,31.4578552246094,30.1618537902832,34.30626964698,459948.647177242,NA,350089.4375,NA,2,1
"CP13970",547.811259826256,547.810974121094,547.811340332031,411.110626220703,410.291290283203,413.31396484375,17645.3069977015,NA,15399.7900390625,NA,2,1
"CP13971",548.850035899381,548.847229003906,548.852325439453,25.7323265075684,24.329367826606,27.6879510879517,575453.064779322,NA,316656.6875,NA,2,1
"CP13972",549.849047009004,549.845336914062,549.850524902344,25.7323265075684,24.2950174314033,27.6995576678037,142827.88641059,NA,81921.2421875,NA,2,1
"CP13973",550.776667122499,550.776550292969,550.776733398438,0.822923064231873,0.336072236299515,6.51832372698,146968.568518301,NA,58724.23828125,NA,2,1
"CP13974",551.871570311024,551.871032714844,551.87939453125,25.1611328125,24.0653057098389,26.9458618164062,61120.9011189649,NA,28596.205078125,NA,2,1
"CP13975",552.723908826192,552.723754882812,552.723999023438,0.822923064231873,0.336072236299515,9.86457347869873,397312.786369849,NA,179625.34375,NA,2,1
"CP13976",553.722197774343,553.721801757812,553.722351074219,1.42077326774597,0.336072236299515,7.08032203098,213166.221752987,NA,84825.59375,NA,2,1
"CP13977",553.765287431114,553.764709472656,553.765563964844,31.4578552246094,29.8495101928711,35.0812911987305,44210.4941739701,NA,38339.5,NA,2,1
"CP13978",554.719134078182,554.718933105469,554.719421386719,0.822923064231873,0.336072236299515,3.65399980545044,1550950.97511105,NA,675391.3125,NA,2,1
"CP13979",555.721089760422,555.720825195312,555.721435546875,0.822923064231873,0.336072236299515,9.30607891082764,251140.106569111,NA,108024.0234375,NA,2,1
"CP13980",556.878020842607,556.875732421875,556.878387451172,25.7323265075684,24.2472505569458,28.2158699035645,197444.49413096,NA,129350.3515625,NA,2,1
"CP13981",558.714328175658,558.7138671875,558.714599609375,0.822923064231873,0.336072236299515,4.80582284927368,91202.8773491729,NA,47504.375,NA,2,1
"CP13982",563.022733904261,563.021118164062,563.023071289062,218.956726074219,218.546768188477,221.509841918945,100295.361959298,NA,62917.83203125,NA,2,1
"CP13983",569.849976262078,569.849456787109,569.850799560547,29.7289543151855,26.5609661755246,30.2636201785317,102805.556639854,NA,47012.2578125,NA,2,1
"CP13984",576.876617892573,576.876037597656,576.877197265625,25.7323265075684,24.025730511,27.431910288,294664.227051807,NA,194821.328125,NA,2,1
"CP13985",578.8693396572,578.869110107422,578.869537353516,29.7289543151855,27.4453386126279,30.885543547594,250784.994654874,NA,145107.640625,NA,2,1
"CP13986",579.873168945312,579.872924804688,579.873291015625,29.1572799682617,27.3143424987793,30.1618537902832,9767.40378714539,NA,13720.6181640625,NA,2,1
"CP13987",583.88433593951,583.8837890625,583.884582519531,27.4366111755371,26.9643402099609,30.9296627044678,27420.0888779573,NA,27383.51171875,NA,2,1
"CP13988",584.885275154139,584.884368896484,584.886413574219,26.8663024902344,24.8814315795898,29.6864347457886,121725.947607302,NA,60658.2109375,NA,2,1
"CP13989",585.339416503906,585.339416503906,585.339904785156,573.688598632812,569.77566543102,576.23499866349,22512.7343005438,NA,34853.03125,NA,2,1
"CP13990",585.338989257812,585.338989257812,585.339416503906,584.851257324219,580.92453523302,587.23869172698,19295.9697530154,NA,30559.853515625,NA,2,1
"CP13991",585.338764345701,585.338684082031,585.339538574219,593.466552734375,591.79430782398,596.38498913598,48214.9171253131,NA,21956.796875,NA,2,1
"CP13992",585.886596679688,585.88623046875,585.887268066406,26.8663024902344,25.203462600708,28.061559677124,16397.2685628645,NA,22948.51171875,NA,2,1
"CP13993",586.90505646362,586.902221679688,586.905944824219,25.7323265075684,24.4997367858887,29.0299034118652,184801.13737722,NA,113683.65625,NA,2,1
"CP13994",591.904968722516,591.902893066406,591.906066894531,29.1572799682617,26.86178907102,30.832160949707,131405.039368163,NA,44844.6015625,NA,2,1
"CP13995",593.856096541721,593.85498046875,593.856994628906,25.7323265075684,24.59486836698,27.431910288,124980.739692054,NA,90453.6875,NA,2,1
"CP13996",594.843244821419,594.842895507812,594.844573974609,29.7289543151855,27.4128684997559,30.8404312133789,48725.5808355063,NA,27189.70703125,NA,2,1
"CP13997",596.775095571836,596.774841308594,596.775268554688,30.8768119812012,29.7611427307129,36.03336499098,300151.093507161,NA,239814.453125,NA,2,1
"CP13998",599.857346245874,599.856384277344,599.857971191406,28.5898704528809,27.5426197052002,31.0208740234375,19265.2228849495,NA,21072.009765625,NA,2,1
"CP13999",600.854082632917,600.853363037109,600.854522705078,28.0150718688965,27.4715280532837,30.937970161438,73717.9888727993,NA,49946.3046875,NA,2,1
