"","mz","mzmin","mzmax","rt","rtmin","rtmax","into","intb","maxo","sn","sample","is_filled"
"CP4560",225.89581669816,225.895706176758,225.895874023438,398.628540039062,396.908752441406,400.384521484375,59823.3735575165,59819.2911748018,17688.662109375,17688,3,0
"CP4561",225.89573401771,225.895660400391,225.895782470703,424.721435546875,421.206329345703,429.258514404297,117405.380050913,117396.664147971,19699.75,19699,3,0
"CP4562",225.89576329255,225.895492553711,225.896057128906,382.137268066406,379.234680175781,384.407348632812,74170.6800994193,74164.8836724315,14760.6240234375,14760,3,0
"CP4563",225.895768759013,225.895599365234,225.895919799805,386.085418701172,384.407348632812,387.799713134766,51034.0653530305,51030.0751563223,15579.642578125,15579,3,0
"CP4564",225.895767233031,225.895645141602,225.89582824707,390.603515625,387.799713134766,392.39599609375,67906.4399146206,67901.2287350515,15887.453125,15886,3,0
"CP4565",225.895750035064,225.895629882812,225.895889282227,405.101196289062,402.743530273438,407.975433349609,81215.2539627491,81209.4078385725,16385.375,16384,3,0
"CP4566",225.895741995508,225.895614624023,225.895858764648,418.960845947266,416.079040527344,421.206329345703,78634.5232994711,78628.7962025978,19208.8359375,16204,3,0
"CP4571",217.143125855029,217.143051147461,217.143157958984,434.912353515625,433.187927246094,437.268218994141,110370.249702316,110366.736980346,62783.0625,62782,3,0
"CP4572",468.798376892593,468.797973632812,468.798675537109,428.668792724609,425.279205322266,430.376922607422,92771.6169199014,92765.8533958434,20967.9453125,20967,3,0
"CP4574",278.846766184584,278.846740722656,278.846923828125,435.513366699219,433.187927246094,438.987030029297,263736.610270021,262180.132299122,159397.15625,155,3,0
"CP4581",413.309370899796,413.30908203125,413.309600830078,440.180114746094,438.387084960938,441.981201171875,128969.17503843,128966.168510562,71147.9453125,71147,3,0
"CP4582",457.308190812688,457.308135986328,457.308319091797,440.180114746094,438.387084960938,441.981201171875,117765.342480854,117762.335952986,66615.1171875,66614,3,0
"CP4583",479.290072698043,479.289947509766,479.290313720703,440.180114746094,438.387084960938,443.173889160156,206264.716438813,206125.298869867,120707.6015625,417,3,0
"CP4585",412.306315434612,412.306182861328,412.306427001953,440.180114746094,437.826751708984,443.173889160156,1063207.70609493,1062970.67471954,596411.5,1377,3,0
"CP4586",411.30294119807,411.302856445312,411.303100585938,440.180114746094,437.826751708984,443.772735595703,4124006.16218055,4123802.95736927,2303917.5,6986,3,0
"CP4587",236.103999922793,236.103942871094,236.104217529297,450.222076416016,448.491760253906,453.638458251953,156334.109514213,156037.922142645,84740.203125,150,3,0
"CP4591",195.137812211327,195.137756347656,195.137847900391,468.369720458984,466.603149414062,470.104156494141,80505.424003495,80502.5112265875,46328.31640625,46327,3,0
"CP4592",293.14111214139,293.141052246094,293.141174316406,468.369720458984,466.010070800781,470.709106445312,109270.083001875,109265.977993511,52959.51953125,52959,3,0
"CP4595",196.086127497919,196.085174560547,196.086372375488,474.202026367188,472.435607910156,475.992462158203,40669.4488431655,40666.4921442996,29363.24609375,29362,3,0
"CP4596",195.084371618819,195.084350585938,195.084396362305,474.202026367188,471.872222900391,477.792999267578,530567.183849202,524398.557565372,267486.46875,111,3,0
"CP4599",325.841902537232,325.841766357422,325.841979980469,474.202026367188,472.435607910156,476.596618652344,64100.7416401645,64095.9981674708,18965.27734375,18964,3,0
"CP4600",325.841857044866,325.841705322266,325.842010498047,485.499664306641,481.330627441406,488.456512451172,101239.883541435,101232.189488507,18320.21875,18319,3,0
"CP4602",325.841967979597,325.841888427734,325.842163085938,470.104156494141,466.603149414062,473.039093017578,94868.4546524683,94861.4466551389,19393.0078125,19392,3,0
"CP4603",325.841965859111,325.841766357422,325.842132568359,478.962127685547,476.596618652344,481.330627441406,68618.9326299201,68613.622721755,16421.458984375,16420,3,0
"CP4605",250.885832304025,250.885726928711,250.885940551758,484.299285888672,482.535308837891,486.064544677734,56420.8620106669,56416.7582002452,17803.34375,17802,3,0
"CP4607",250.885867841512,250.885726928711,250.886001586914,477.792999267578,475.397155761719,480.168518066406,71736.5019050145,71731.1495401774,15492.861328125,15492,3,0
"CP4608",250.885844629395,250.885711669922,250.886032104492,471.872222900391,470.104156494141,475.397155761719,74902.7941693938,74896.926549715,15405.1279296875,15404,3,0
"CP4609",250.885782649183,250.885635375977,250.885879516602,490.816802978516,489.0546875,494.965454101562,83720.2911689989,83713.811340073,16943.859375,16943,3,0
"CP4610",194.081018355255,194.080978393555,194.0810546875,474.202026367188,471.307800292969,482.535308837891,5576954.61358081,5509807.20849125,2679754,432,3,0
"CP4612",689.041562493031,689.041320800781,689.041870117188,526.212036132812,524.453857421875,527.995544433594,35436.8416863473,35433.901317509,14791.46875,14790,3,0
"CP4614",553.281614196013,553.281494140625,553.281860351562,526.212036132812,523.890197753906,528.558227539062,213420.50490885,213416.435588853,117001.7890625,117001,3,0
"CP4615",689.255491374048,689.255310058594,689.255615234375,526.79931640625,524.453857421875,528.558227539062,87359.9235225333,87356.4186288007,36341.7890625,36341,3,0
"CP4618",538.097974797735,538.096740722656,538.098449707031,526.79931640625,523.890197753906,529.162170410156,125613.206035011,125608.537330955,42308.95703125,42308,3,0
"CP4619",365.070858150343,365.070770263672,365.071105957031,526.212036132812,523.295532226562,530.358947753906,257223.670741106,256866.407409739,79552.8515625,165,3,0
"CP4620",402.123686344777,402.123504638672,402.123809814453,526.212036132812,522.730834960938,529.764587402344,395564.619735839,395270.78904108,135206.515625,339,3,0
"CP4621",267.1419758013,267.141906738281,267.142059326172,526.212036132812,522.730834960938,530.952941894531,885136.722715491,882746.828358405,316624.375,302,3,0
"CP4622",333.133247296506,333.133178710938,333.133331298828,526.79931640625,523.295532226562,532.111572265625,670474.254322641,669639.867718425,222098.46875,423,3,0
"CP4623",537.094287890065,537.094177246094,537.094421386719,526.212036132812,522.134460449219,532.111572265625,869085.451485335,867120.5586559,248937.9375,304,3,0
"CP4624",266.148060046016,266.147689819336,266.149536132812,526.212036132812,522.134460449219,532.674560546875,2800455.6482706,2792145.88749045,982938.60546875,497,3,0
"CP4625",673.067958474467,673.067687988281,673.068054199219,526.79931640625,522.730834960938,534.965148925781,956240.152081269,953482.968151703,238858.203125,278,3,0
"CP4626",214.913820827757,214.913482666016,214.915107727051,463.053588867188,459.486328125,467.764526367188,172048.322638125,172039.459290373,33046.138671875,33045,3,0
"CP4627",214.913612391295,214.913513183594,214.913681030273,496.167724609375,492.567749023438,499.1240234375,128569.439820675,128562.310705312,22812.544921875,22171,3,0
"CP4628",214.913851566281,214.913467407227,214.915084838867,526.212036132812,524.453857421875,529.162170410156,100347.539600953,100342.262582212,25232.0234375,25231,3,0
"CP4629",214.913559268614,214.913375854492,214.913772583008,475.397155761719,472.435607910156,480.768615722656,173010.594264824,173001.690465943,24049.904296875,24049,3,0
"CP4630",214.91358862832,214.913375854492,214.913772583008,416.637939453125,412.065399169922,420.642303466797,132413.038243023,132403.84123602,17024.29296875,17023,3,0
"CP4631",214.913512800952,214.913421630859,214.913619995117,430.376922607422,428.110107421875,433.187927246094,92219.2006991041,92213.5316551741,20622.38671875,20621,3,0
"CP4632",214.913799211837,214.913467407227,214.914939880371,512.703063964844,509.754608154297,516.242492675781,119733.936109171,119726.880918172,27345.734375,27345,3,0
"CP4633",214.913794068687,214.913330078125,214.915168762207,444.3681640625,440.180114746094,447.331817626953,141063.452938119,141055.679642251,31020.7265625,31020,3,0
"CP4635",214.913517789547,214.913375854492,214.913681030273,412.625946044922,409.175567626953,414.915588378906,85305.4146800879,85299.0677012794,15260.2958984375,15259,3,0
"CP4636",214.913576661667,214.913497924805,214.913650512695,452.509887695312,449.055725097656,455.923889160156,128947.437581128,128939.983728107,22689.349609375,22688,3,0
"CP4637",214.913966788451,214.913513183594,214.915130615234,457.687652587891,455.923889160156,459.486328125,81543.3955710853,81539.2366438349,31754.48828125,31753,3,0
"CP4638",214.913617916863,214.913513183594,214.913772583008,470.709106445312,467.764526367188,472.435607910156,93626.4040232073,93621.1590952941,20956.583984375,20956,3,0
"CP4639",214.913619372353,214.913467407227,214.913726806641,481.932495117188,479.563415527344,483.696563720703,83224.4073512944,83219.6987332749,22657.638671875,22657,3,0
"CP4640",214.913582223678,214.913421630859,214.91374206543,490.816802978516,489.0546875,492.567749023438,72826.2101704631,72822.125577446,23163.416015625,23162,3,0
"CP4641",214.9136215702,214.913497924805,214.913711547852,500.289978027344,497.968078613281,502.674896240234,86617.9287763549,86612.649130368,26773.2578125,26772,3,0
"CP4642",214.913515757825,214.913360595703,214.913772583008,505.5966796875,502.674896240234,509.754608154297,122802.505496967,122794.856628188,21319.333984375,21318,3,0
"CP4643",214.913600500534,214.913330078125,214.91374206543,518.045776367188,516.242492675781,520.971130371094,81808.1084870835,81802.8073242544,18990.8046875,18990,3,0
"CP4644",401.120232334655,401.120147705078,401.120330810547,526.212036132812,522.134460449219,534.965148925781,2876252.38025848,2868753.33745377,927025.0625,598,3,0
"CP4645",265.146235552014,265.146179199219,265.146270751953,526.212036132812,520.971130371094,540.119018554688,21528362.9489163,21485642.1207939,7476181,2228,3,0
"CP4646",297.151119498298,297.151031494141,297.151184082031,531.515686035156,524.453857421875,535.528015136719,5267643.7559911,5207685.25260875,1012677.375,349,3,0
"CP4647",297.151100348621,297.151031494141,297.151153564453,539.514587402344,535.528015136719,550.251831054688,3496394.22636805,3417615.91251848,867993.75,299,3,0
"CP4648",387.152888880935,387.152618408203,387.153076171875,586.022216796875,582.515869140625,588.903198242188,189275.840365325,189100.467596101,100468.0859375,449,3,0
"CP4649",384.932728141633,384.932647705078,384.932800292969,555.688293457031,552.662780761719,558.690002441406,15924797.9594167,15885230.3969396,3163783,592,3,0
"CP4650",384.932822057145,384.932739257812,384.932922363281,514.490295410156,510.353363037109,518.639404296875,32287893.9049113,32234933.3511743,4640258,868,3,0
"CP4651",384.932847568524,384.932739257812,384.932922363281,530.952941894531,525.648864746094,534.402282714844,28579917.6678539,28524246.4604024,4649235,870,3,0
"CP4652",384.932869109043,384.932769775391,384.932983398438,523.295532226562,520.971130371094,525.648864746094,17072885.7692192,17041505.8288499,3801245.25,711,3,0
"CP4653",520.906805560677,520.906677246094,520.906921386719,536.697143554688,532.674560546875,538.385559082031,16112389.1917497,16088106.5477054,3396855,829,3,0
"CP4654",520.90686494608,520.90673828125,520.907043457031,522.730834960938,520.971130371094,526.79931640625,13388193.3213492,13363410.3397753,2705971,660,3,0
"CP4655",520.906825133346,520.906677246094,520.906921386719,531.515686035156,526.79931640625,534.402282714844,18478131.9566485,18446483.6193558,3614172.75,882,3,0
"CP4656",520.906644122352,520.906494140625,520.90673828125,555.688293457031,553.872863769531,560.495361328125,16278047.0236868,16250092.3018478,3043251.25,742,3,0
"CP4657",520.906517029831,520.906372070312,520.906677246094,563.50146484375,560.495361328125,565.297058105469,11175497.8239272,11154584.6086464,2543599.75,620,3,0
"CP4658",520.90636099084,520.906188964844,520.906494140625,574.494201660156,572.151062011719,576.794738769531,10260997.3033241,10240742.890368,2569195.75,627,3,0
"CP4659",520.905937883547,520.905700683594,520.906127929688,580.223205566406,578.525451660156,581.908020019531,7914405.97127985,7899092.16556136,2641017.5,644,3,0
"CP4660",520.906817859606,520.906677246094,520.906982421875,513.890747070312,510.353363037109,516.242492675781,16273445.8822414,16248391.7430701,3461944.5,845,3,0
"CP4661",656.880412929096,656.880187988281,656.880554199219,555.688293457031,553.872863769531,560.495361328125,6152730.33432467,6121209.46300904,1162757.125,311,3,0
"CP4662",656.88063956784,656.880432128906,656.880798339844,530.358947753906,526.79931640625,532.674560546875,4308639.53261681,4280472.36204788,1191503.625,319,3,0
"CP4663",115.989243711349,115.989196777344,115.989295959473,25.1053199768066,24.00615312,28.58162761602,40330.9916633118,NA,30389.12890625,NA,1,1
"CP4664",117.01890011542,117.01887512207,117.018966674805,78.4744262695312,73.4347457885742,79.6348114013672,10816.182178136,NA,10827.90625,NA,1,1
"CP4665",118.931681417952,118.931648254395,118.931716918945,239.33235168457,237.550851729,241.088645745,54875.6046667783,NA,15438.7548828125,NA,1,1
"CP4666",118.931673642353,118.931625366211,118.931739807129,233.420761108398,229.99775483202,235.78500684798,62399.7016619949,NA,17625.662109375,NA,1,1
"CP4667",119.925362176942,119.925300598145,119.925430297852,254.675537109375,252.39805385598,255.959471184,54782.7341176561,NA,25468.7265625,NA,1,1
"CP4668",119.925305568484,119.925277709961,119.925437927246,259.406280517578,258.92552590398,264.25255035198,61722.4258246408,NA,15407.8857421875,NA,1,1
"CP4669",119.925228576387,119.925140380859,119.925262451172,238.744049072266,238.11483673698,242.871861906,38640.9484508904,NA,23727.251953125,NA,1,1
"CP4670",119.92523305515,119.925170898438,119.92529296875,230.456451416016,227.61279228798,235.22401116798,109461.591046044,NA,22532.666015625,NA,1,1
"CP4671",123.048380848665,123.048332214355,123.048446655273,72.26953125,71.7445449829102,76.8168716430664,16217.7453247458,NA,14822.90234375,NA,1,1
"CP4672",126.904904395633,126.90474319458,126.905261993408,36.5492858886719,36.0968474347031,40.6717345545569,5007933.27198512,NA,1774976.125,NA,1,1
"CP4673",126.985597570374,126.985507965088,126.9856300354,205.630508422852,204.215704567787,208.630006420125,62770.745420705,NA,36956.96484375,NA,1,1
"CP4674",133.014027804608,133.014022827148,133.014053344727,43.9593124389648,43.460069808,47.40260832102,46765.8887571017,NA,47954.98046875,NA,1,1
"CP4675",135.990982526038,135.990875244141,135.991073608398,25.6732368469238,23.4173221588135,27.4414367675781,13899.3619400961,NA,16451.513671875,NA,1,1
"CP4676",137.023317911268,137.023162841797,137.023414611816,234.012405395508,229.025634765625,234.882766723633,153039.198540787,NA,37203.5859375,NA,1,1
"CP4677",137.023228130224,137.023162841797,137.02326965332,244.650146484375,241.696136474609,245.254867553711,39122.3621754597,NA,23719.310546875,NA,1,1
"CP4678",137.023209377848,137.023086547852,137.023300170898,258.223327636719,254.164276123047,258.918609619141,39068.6300439068,NA,23581.70703125,NA,1,1
"CP4679",137.891635743703,137.891586303711,137.891693115234,34.8003578186035,30.86757395202,34.903858224,8273.85522886914,NA,7215.1328125,NA,1,1
"CP4680",148.891189575195,148.891098022461,148.891235351562,34.2283477783203,31.4985580444336,35.5566444396973,4185.61724235024,NA,6188.55810546875,NA,1,1
"CP4681",148.937964066749,148.937828063965,148.938034057617,274.797637939453,271.37129216898,276.68999347248,133937.774857805,NA,35276.859375,NA,1,1
"CP4682",148.937935491767,148.937911987305,148.938049316406,251.134780883789,248.23426149798,252.691661769,54202.4429022714,NA,39427.0703125,NA,1,1
"CP4683",148.937846779337,148.937698364258,148.937911987305,231.049102783203,230.59012336002,242.871861906,263642.853649958,NA,35914.375,NA,1,1
"CP4684",148.937880696128,148.937774658203,148.937973022461,228.675994873047,226.41470542398,234.07003764798,184303.010434164,NA,36629.05859375,NA,1,1
"CP4685",148.937999791523,148.937759399414,148.938812255859,209.790588378906,203.85891086502,210.94488379302,134486.277312379,NA,40360.734375,NA,1,1
"CP4686",148.938833286392,148.93864440918,148.938888549805,200.30354309082,196.223808528,203.85891086502,145151.836451874,NA,35785.7265625,NA,1,1
"CP4687",148.937917947761,148.937866210938,148.938018798828,261.180511474609,259.52014809702,266.03752726398,176986.250341337,NA,43905.5625,NA,1,1
"CP4688",148.937853215643,148.937805175781,148.937942504883,215.743713378906,212.733342033,217.486648032,122228.572788316,NA,36672.8671875,NA,1,1
"CP4689",148.938811407135,148.938705444336,148.938842773438,192.621536254883,188.50722670398,192.62351222502,37719.3813815461,NA,29019.421875,NA,1,1
"CP4690",149.950373856381,149.950286865234,149.950546264648,26.2336883544922,24.00615312,28.58162761602,73452.2882230024,NA,32006.708984375,NA,1,1
"CP4691",150.915231310074,150.915138244629,150.915374755859,241.103240966797,235.81044468849,241.6867000005,79504.1275829337,NA,16520.140625,NA,1,1
"CP4692",150.886822801312,150.886444091797,150.888259887695,31.3615856170654,30.9176063537598,35.5566444396973,23712.2897928953,NA,29008.330078125,NA,1,1
"CP4693",150.988658345691,150.988525390625,150.988693237305,72.8327331542969,70.56897088098,76.20940038402,19831.0848606758,NA,8487.05078125,NA,1,1
"CP4694",153.104011832857,153.103973388672,153.104057312012,254.675537109375,254.467256670013,258.031196062182,37232.7435176013,NA,29563.12890625,NA,1,1
"CP4695",155.865504318999,155.865463256836,155.865524291992,31.9345035552979,30.86757395202,34.324004928,417595.513211507,NA,246227.46875,NA,1,1
"CP4696",155.978649581675,155.978454589844,155.978713989258,25.6732368469238,24.00615312,28.00450273602,102431.330475725,NA,59011.17578125,NA,1,1
"CP4697",157.049492097278,157.049346923828,157.049530029297,262.363952636719,261.885650634766,266.033721923828,67541.1510270238,NA,48241.7734375,NA,1,1
"CP4698",157.049442695793,157.049362182617,157.049545288086,248.783599853516,245.254867553711,252.976089477539,239367.784707177,NA,103301.9296875,NA,1,1
"CP4699",163.086523534588,163.086318969727,163.08659362793,263.545593261719,262.478546142578,267.801788330078,96029.1726318598,NA,36090.2421875,NA,1,1
"CP4700",164.064412765398,164.064384460449,164.064552307129,291.901702880859,291.186027163596,295.045200969891,172701.365665284,NA,119503.4609375,NA,1,1
"CP4701",167.070154038624,167.07007598877,167.070205688477,238.148101806641,237.83004715267,243.476021318607,129239.943555923,NA,31933.6484375,NA,1,1
"CP4702",167.070180224687,167.070114135742,167.070266723633,232.831726074219,229.835052490234,237.545257568359,114188.020499825,NA,45108.59765625,NA,1,1
"CP4703",167.070212668667,167.070068359375,167.070304870605,265.319244384766,264.550155639648,271.3623046875,159112.807086533,NA,38443.0234375,NA,1,1
"CP4704",167.070310631131,167.069946289062,167.071258544922,208.600036621094,205.749694824219,209.879287719727,78953.3753710513,NA,25465.52734375,NA,1,1
"CP4705",167.071105612938,167.07014465332,167.071273803711,206.819244384766,195.123626708984,208.10595703125,152971.787679415,NA,23739.396484375,NA,1,1
"CP4706",168.849872816667,168.849792480469,168.849899291992,34.8003578186035,31.45006364802,36.65597181,33407.9331668579,NA,29692.248046875,NA,1,1
"CP4707",168.948772939774,168.94873046875,168.948806762695,25.6732368469238,22.2494659423828,28.027587890625,61540.183737874,NA,85472.9609375,NA,1,1
"CP4708",169.085885634532,169.085800170898,169.086029052734,261.180511474609,257.135345458984,265.448901072,274688.32028444,NA,56111.0078125,NA,1,1
"CP4709",173.045379638672,173.045364379883,173.045425415039,160.22233581543,156.490234375,160.449905395508,4179.41793915878,NA,6332.9775390625,NA,1,1
"CP4710",173.08078324433,173.080642700195,173.080810546875,259.406280517578,254.164276123047,267.211578369141,711378.505709745,NA,468638.53125,NA,1,1
"CP4711",174.979150405809,174.97900390625,174.97917175293,286.004516601562,284.99560546875,288.542572021484,40915.3516791999,NA,44228.24609375,NA,1,1
"CP4712",179.070078488803,179.069915771484,179.070388793945,229.270355224609,227.833023071289,232.209808349609,88439.0686338594,NA,20652.9453125,NA,1,1
"CP4713",179.070204179419,179.070007324219,179.070343017578,261.180511474609,257.727478027344,263.066589355469,116320.616731882,NA,35421.39453125,NA,1,1
"CP4714",179.070164411959,179.06999206543,179.070297241211,267.098602294922,263.066589355469,271.361541748047,148703.397189012,NA,27391.564453125,NA,1,1
"CP4715",179.070068774994,179.069869995117,179.070373535156,241.103240966797,233.994171142578,249.415313720703,320353.807985324,NA,35270.69921875,NA,1,1
"CP4716",182.861670445597,182.861587524414,182.861709594727,32.5073394775391,30.9176063537598,36.7427864074707,21286.8291821927,NA,14063.548828125,NA,1,1
"CP4717",183.06618224008,183.065521240234,183.066246032715,203.853713989258,203.29373138499,208.2968759295,43696.1927261142,NA,26838.677734375,NA,1,1
"CP4718",183.065036887478,183.064971923828,183.06510925293,222.137603759766,220.47520395198,224.62437219198,93111.4439546188,NA,38224.1328125,NA,1,1
"CP4719",183.065034393841,183.064834594727,183.06510925293,213.953720092773,212.733342033,220.47520395198,304236.83059626,NA,46539.6796875,NA,1,1
"CP4720",183.065005593553,183.064895629883,183.065124511719,227.480285644531,227.010048864,231.779841792,200736.972267497,NA,48109.6015625,NA,1,1
"CP4721",183.065002816897,183.064910888672,183.065078735352,235.197845458984,234.07003764798,238.11483673698,122198.750897482,NA,43515.11328125,NA,1,1
"CP4722",183.065026461392,183.064971923828,183.065200805664,242.289169311523,239.89893679998,248.22837967998,358522.670191902,NA,80341.5390625,NA,1,1
"CP4723",183.065148598925,183.065078735352,183.065353393555,261.770385742188,259.52014809702,266.63262678498,222833.610004788,NA,36899.66015625,NA,1,1
"CP4724",183.06514219291,183.065048217773,183.065246582031,252.903594970703,252.39805385598,255.959471184,195894.747349687,NA,71096.2734375,NA,1,1
"CP4725",183.066184586175,183.066024780273,183.06623840332,196.163131713867,192.024520641,196.223808528,65130.0306747631,NA,30902.244140625,NA,1,1
"CP4726",183.065119817337,183.065048217773,183.065200805664,271.246765136719,266.63262678498,276.10381019202,330240.455969474,NA,51796.26171875,NA,1,1
"CP4727",184.915844075518,184.915710449219,184.915893554688,30.2139949798584,26.8637237548828,31.4985580444336,54066.1204949319,NA,40855.33984375,NA,1,1
"CP4728",184.962432861328,184.962310791016,184.962478637695,25.6732368469238,24.0046844482422,28.027587890625,15049.1959390293,NA,22445.275390625,NA,1,1
"CP4729",192.871594339076,192.871505737305,192.871719360352,34.2283477783203,32.0822639465332,36.1447792053223,131925.570381641,NA,63486.765625,NA,1,1
"CP4730",193.089195533697,193.089126586914,193.089218139648,305.325958251953,305.12796569802,309.29291219202,21499.0572372986,NA,16058.57421875,NA,1,1
"CP4731",194.929814730345,194.929672241211,194.929840087891,59.8414497375488,57.594529584,61.54807078398,38591.5117600649,NA,21279.880859375,NA,1,1
"CP4732",196.085445057114,196.085174560547,196.086372375488,472.672607421875,472.435607910156,475.992462158203,14425.6647243947,NA,15718.3955078125,NA,1,1
"CP4733",197.902411128422,197.902252197266,197.902481079102,0.336810886859894,0.336810886859894,4.22302336098,269644.063129915,NA,101037.9765625,NA,1,1
"CP4734",198.98710802324,198.986862182617,198.987205505371,228.675994873047,227.575411037541,235.494749419439,2018853.81017023,NA,1017355.9375,NA,1,1
"CP4735",200.127942736301,200.127830505371,200.127975463867,309.417785644531,308.33288725807,311.874942671818,49367.5737400736,NA,64641.1796875,NA,1,1
"CP4736",200.936721801758,200.936676025391,200.936737060547,351.035797119141,348.970489501953,352.530120849609,13875.8295468807,NA,19490.54296875,NA,1,1
"CP4737",202.926620483398,202.926406860352,202.926818847656,34.2283477783203,32.0822639465332,36.1447792053223,7335.79303579032,NA,10834.361328125,NA,1,1
"CP4738",203.091143977898,203.091064453125,203.091186523438,300.162658691406,297.996032714844,302.104278564453,32839.7305920571,NA,37806.4921875,NA,1,1
"CP4739",204.95710718355,204.956970214844,204.957183837891,27.9404811859131,26.854651584,31.4985580444336,721770.811910539,NA,337069.28125,NA,1,1
"CP4740",205.839794412294,205.83952331543,205.839874267578,35.9609565734863,33.169278849,49.65781753698,7599842.25090745,NA,1638514.5,NA,1,1
"CP4741",207.010877520956,207.010864257812,207.01106262207,288.955535888672,287.913711888,293.83994841798,248326.806057594,NA,310961.4375,NA,1,1
"CP4742",207.10148854119,207.101303100586,207.101593017578,271.838439941406,271.37798097798,276.10381019202,121977.100129159,NA,29705.734375,NA,1,1
"CP4743",207.101366541836,207.101257324219,207.101623535156,289.544464111328,284.95201846398,289.69340016,102110.513946272,NA,44147.68359375,NA,1,1
"CP4744",210.911324675185,210.9111328125,210.91145324707,420.20654296875,419.523834228516,423.526641845703,93895.2091587881,NA,53872.19140625,NA,1,1
"CP4745",212.083374023438,212.083374023438,212.08349609375,196.163131713867,193.935089111328,197.481307983398,3915.11463654786,NA,5520.12548828125,NA,1,1
"CP4746",212.782150268555,212.781723022461,212.7822265625,34.2283477783203,32.0822639465332,36.1447792053223,8980.75399737805,NA,13263.8330078125,NA,1,1
"CP4747",213.002685546875,213.002670288086,213.002746582031,232.231292724609,232.220275878906,235.765487670898,20011.6943931639,NA,28223.552734375,NA,1,1
"CP4748",213.962524414062,213.962463378906,213.962615966797,265.319244384766,264.85303388802,269.00633710398,62692.7546502457,NA,90568.0390625,NA,1,1
"CP4749",214.913745531809,214.913558959961,214.913848876953,487.374053955078,479.563415527344,488.52498273798,124532.045827627,NA,29567.70703125,NA,1,1
"CP4750",214.913742701347,214.913467407227,214.915031433105,526.934814453125,525.73159518498,530.357500224,119612.897823266,NA,27021.3203125,NA,1,1
"CP4751",214.913786802737,214.913536071777,214.91442489624,514.392761230469,511.235042373148,516.834311370401,147249.955206911,NA,28559.369140625,NA,1,1
"CP4752",214.913747154667,214.913330078125,214.91520690918,443.466552734375,440.05596292902,447.331817626953,102255.662242932,NA,19507.923828125,NA,1,1
"CP4753",214.913727247214,214.913505554199,214.91381072998,454.553588867188,449.849178428818,456.503756252568,68558.1352141541,NA,20660.15625,NA,1,1
"CP4754",214.913581895979,214.913497924805,214.913711547852,496.799621582031,494.98110275202,500.91997294602,32680.4324314587,NA,24814.365234375,NA,1,1
"CP4755",214.913736604716,214.913497924805,214.91450881958,466.813537597656,463.096613256,469.033872887584,104455.936533776,NA,20478.619140625,NA,1,1
"CP4756",214.913591463497,214.91340637207,214.913688659668,428.932739257812,428.520648831427,433.066897279557,32318.4633137339,NA,14503.248046875,NA,1,1
"CP4757",214.91363275125,214.913375854492,214.913726806641,410.933746337891,410.620483398438,417.778945922852,25392.6026184789,NA,12097.0458984375,NA,1,1
"CP4758",215.004785823155,215.004638671875,215.004806518555,74.5266876220703,70.56897088098,76.20940038402,8317.84609572058,NA,8543.365234375,NA,1,1
"CP4759",218.031136301702,218.030715942383,218.033187866211,33.0823440551758,32.6675491333008,36.1447792053223,487652.666778613,NA,305976.25,NA,1,1
"CP4760",219.973495483398,219.973403930664,219.973678588867,25.6732368469238,22.8557472229004,28.027587890625,48997.6295878477,NA,75791.3984375,NA,1,1
"CP4761",220.974319458008,220.974243164062,220.974411010742,25.6732368469238,22.8557472229004,27.4414367675781,19173.9259240872,NA,29268.767578125,NA,1,1
"CP4762",221.15364074707,221.153396606445,221.153686523438,451.046325683594,450.04938156798,453.56256472002,2634.09929941086,NA,3748.87841796875,NA,1,1
"CP4763",222.083999633789,222.083953857422,222.084030151367,416.736297607422,415.047218961,419.09702956902,4810.85894044842,NA,7127.53173828125,NA,1,1
"CP4764",222.899175498767,222.899032592773,222.899261474609,25.6732368469238,24.0046844482422,28.58162761602,454868.723545289,NA,268324.28125,NA,1,1
"CP4765",228.977100692258,228.976989746094,228.977142333984,72.8327331542969,72.26073713802,76.20940038402,31095.6221605362,NA,21817.751953125,NA,1,1
"CP4766",228.968032836914,228.96794128418,228.968109130859,452.222595214844,451.76835044802,456.51902325,11468.9936867693,NA,16899.28125,NA,1,1
"CP4767",229.143285280314,229.143157958984,229.143310546875,405.430328369141,405.046051362,410.34594499302,137453.344286917,NA,93128.3203125,NA,1,1
"CP4768",231.909515380859,231.908935546875,231.909530639648,25.1053199768066,24.00615312,27.42826907298,7704.28517211237,NA,11256.6103515625,NA,1,1
"CP4769",240.761042799749,240.76082611084,240.761100769043,34.2283477783203,32.0507811732566,36.1065621066711,45501.3405768981,NA,27613.83984375,NA,1,1
"CP4770",242.942038837033,242.941841125488,242.942092895508,430.091796875,426.01848996849,430.35891353652,99323.3427639913,NA,32254.7109375,NA,1,1
"CP4771",242.942021085514,242.941879272461,242.942031860352,420.784790039062,416.81232064098,422.54406318498,56288.9557891447,NA,24130.162109375,NA,1,1
"CP4772",242.942036884471,242.941970825195,242.942108154297,413.270538330078,409.77957244902,414.48135908898,48073.2992668668,NA,22138.197265625,NA,1,1
"CP4773",244.755630493164,244.755508422852,244.755668640137,33.6543807983398,32.0507811732566,35.8124947238586,38396.5507983502,NA,29854.03515625,NA,1,1
"CP4774",246.926250631198,246.926132202148,246.926300048828,31.3615856170654,30.9176063537598,34.9782905578613,51015.7060853764,NA,46999.99609375,NA,1,1
